function_name,execution_time
SAVE_INPUT:CLIENT_HANDLER:1:57,0.0005746080059907399
GET_INPUT:CLIENT_HANDLER:1:57,0.06582938200153876
CALL_FN:CLIENT_HANDLER:1:57,0.3310180349944858
SAVE_OUTPUT:CLIENT_HANDLER:1:57,0.026288551998732146
RUN:CLIENT_HANDLER:1:57,0.42570350299502024
SAVE_INPUT:CLIENT_HANDLER:1:58,0.0006463090030592866
GET_INPUT:CLIENT_HANDLER:1:58,0.07047544400120387
CALL_FN:CLIENT_HANDLER:1:58,0.20025388299836777
SAVE_OUTPUT:CLIENT_HANDLER:1:58,0.025094235999858938
RUN:CLIENT_HANDLER:1:58,0.2985106990017812
SAVE_INPUT:CLIENT_HANDLER:1:59,0.0005990080026094802
GET_INPUT:CLIENT_HANDLER:1:59,0.07132825600274373
CALL_FN:CLIENT_HANDLER:1:59,0.16690143600135343
SAVE_OUTPUT:CLIENT_HANDLER:1:59,0.028754484999808483
RUN:CLIENT_HANDLER:1:59,0.2691525059999549
SAVE_INPUT:CLIENT_HANDLER:1:60,0.0005812079980387352
GET_INPUT:CLIENT_HANDLER:1:60,0.06911132599634584
CALL_FN:CLIENT_HANDLER:1:60,0.16227117399830604
SAVE_OUTPUT:CLIENT_HANDLER:1:60,0.027007161996152718
RUN:CLIENT_HANDLER:1:60,0.26040688899956876
SAVE_INPUT:CLIENT_HANDLER:1:61,0.0005493080025189556
GET_INPUT:CLIENT_HANDLER:1:61,0.06670189299620688
CALL_FN:CLIENT_HANDLER:1:61,0.1689284630047041
SAVE_OUTPUT:CLIENT_HANDLER:1:61,0.026527654998062644
RUN:CLIENT_HANDLER:1:61,0.26416773900564294
SAVE_INPUT:CLIENT_HANDLER:1:62,0.0005981089998385869
GET_INPUT:CLIENT_HANDLER:1:62,0.06844891700166045
CALL_FN:CLIENT_HANDLER:1:62,0.1560505900051794
SAVE_OUTPUT:CLIENT_HANDLER:1:62,0.030887013002939057
RUN:CLIENT_HANDLER:1:62,0.2571827459978522
SAVE_INPUT:CLIENT_HANDLER:1:63,0.0005511070048669353
GET_INPUT:CLIENT_HANDLER:1:63,0.08016297399444738
CALL_FN:CLIENT_HANDLER:1:63,0.17020700799912447
SAVE_OUTPUT:CLIENT_HANDLER:1:63,0.026227292000839952
RUN:CLIENT_HANDLER:1:63,0.27850689600018086
SAVE_INPUT:CLIENT_HANDLER:1:64,0.0006617070030188188
GET_INPUT:CLIENT_HANDLER:1:64,0.0810939020011574
CALL_FN:CLIENT_HANDLER:1:64,0.16590674400504213
SAVE_OUTPUT:CLIENT_HANDLER:1:64,0.027792808999947738
RUN:CLIENT_HANDLER:1:64,0.27673267600039253
SAVE_INPUT:CLIENT_HANDLER:1:65,0.0011651129971141927
GET_INPUT:CLIENT_HANDLER:1:65,0.10650398400321137
CALL_FN:CLIENT_HANDLER:1:65,0.17322952600079589
SAVE_OUTPUT:CLIENT_HANDLER:1:65,0.026739897002698854
RUN:CLIENT_HANDLER:1:65,0.3086747320048744
SAVE_INPUT:CLIENT_HANDLER:1:66,0.0006189069972606376
GET_INPUT:CLIENT_HANDLER:1:66,0.07017798000015318
CALL_FN:CLIENT_HANDLER:1:66,0.17787947699980577
SAVE_OUTPUT:CLIENT_HANDLER:1:66,0.03003283299767645
RUN:CLIENT_HANDLER:1:66,0.2799575130047742
SAVE_INPUT:CLIENT_HANDLER:1:67,0.0007547079949290492
GET_INPUT:CLIENT_HANDLER:1:67,0.07117809200281044
CALL_FN:CLIENT_HANDLER:1:67,0.18336073799582664
SAVE_OUTPUT:CLIENT_HANDLER:1:67,0.02624789199762745
RUN:CLIENT_HANDLER:1:67,0.28254864100017585
SAVE_INPUT:CLIENT_HANDLER:1:68,0.0006514069973491132
GET_INPUT:CLIENT_HANDLER:1:68,0.0742285250016721
CALL_FN:CLIENT_HANDLER:1:68,0.17771307500515832
SAVE_OUTPUT:CLIENT_HANDLER:1:68,0.0292061250002007
RUN:CLIENT_HANDLER:1:68,0.2828337440005271
SAVE_INPUT:CLIENT_HANDLER:1:69,0.0005770060015493073
GET_INPUT:CLIENT_HANDLER:1:69,0.08037069300189614
CALL_FN:CLIENT_HANDLER:1:69,0.2188410329981707
SAVE_OUTPUT:CLIENT_HANDLER:1:69,0.03298976599762682
RUN:CLIENT_HANDLER:1:69,0.33436621700093383
SAVE_INPUT:CLIENT_HANDLER:1:70,0.0011309129986329935
GET_INPUT:CLIENT_HANDLER:1:70,0.10045361700031208
CALL_FN:CLIENT_HANDLER:1:70,0.18074060999788344
SAVE_OUTPUT:CLIENT_HANDLER:1:70,0.02500857799896039
RUN:CLIENT_HANDLER:1:70,0.30828322800516617
SAVE_INPUT:CLIENT_HANDLER:1:71,0.0006212070002220571
GET_INPUT:CLIENT_HANDLER:1:71,0.07419192499946803
CALL_FN:CLIENT_HANDLER:1:71,0.17167980800149962
SAVE_OUTPUT:CLIENT_HANDLER:1:71,0.02371446399774868
RUN:CLIENT_HANDLER:1:71,0.27133081600186415
SAVE_INPUT:CLIENT_HANDLER:1:72,0.0005586059996858239
GET_INPUT:CLIENT_HANDLER:1:72,0.07321261399920331
CALL_FN:CLIENT_HANDLER:1:72,0.16654035200190265
SAVE_OUTPUT:CLIENT_HANDLER:1:72,0.024988377997942735
RUN:CLIENT_HANDLER:1:72,0.26623825999558903
SAVE_INPUT:CLIENT_HANDLER:1:73,0.0004924059976474382
GET_INPUT:CLIENT_HANDLER:1:73,0.06750184999691555
CALL_FN:CLIENT_HANDLER:1:73,0.15693334500247147
SAVE_OUTPUT:CLIENT_HANDLER:1:73,0.02741270499973325
RUN:CLIENT_HANDLER:1:73,0.2533182169936481
SAVE_INPUT:CLIENT_HANDLER:1:74,0.0006292069956543855
GET_INPUT:CLIENT_HANDLER:1:74,0.06587883199972566
CALL_FN:CLIENT_HANDLER:1:74,0.1929117449981277
SAVE_OUTPUT:CLIENT_HANDLER:1:74,0.02759290699759731
RUN:CLIENT_HANDLER:1:74,0.2879668009991292
